V1,V2,V3,subtissue,tissue
-7.61478745819573,10.5741366717105,3.3303304645602,Adipose-Subcutaneous,Adipose
-14.7157707050552,-31.5882944069671,0.858254966282835,Muscle-Skeletal,Muscle
-0.925671166435204,-6.14698528604787,-0.354930928017917,Artery-Tibial,Artery
-0.605548084693086,2.07967241476815,-13.0750248717765,Artery-Coronary,Artery
15.5068695715129,-3.2196893556359,-25.1456824777412,Heart-AtrialAppendage,Heart
-9.99071572637624,17.8457666665869,-5.99668556618042,Ovary,Ovary
16.2277116941429,18.7135209409129,-7.84141449908331,Uterus,Uterus
-26.7531207618143,14.8780847791927,-3.5749593969649,Vagina,Vagina
-11.1750735185194,-2.25215646188259,-9.0759066043982,Breast-MammaryTissue,Breast
-8.69864032547395,23.5091037666236,0.754404944360739,MinorSalivaryGland,MinorSalivaryGland
-2.93803764968018,-10.9924927317248,41.3415269307035,Brain-Cortex,Brain
0.655935383488003,40.7867486796764,-12.863805310283,Thyroid,Thyroid
-18.5563847391086,0.5491957493595,-13.7949091463406,Lung,Lung
-4.46321398459946,30.3654183711993,2.79978616256747,Spleen,Spleen
6.71281272592266,9.74489535308538,40.5644271242733,Pancreas,Pancreas
26.0317772210973,-11.0985910125539,3.40836006635135,Esophagus-Muscularis,Esophagus
-39.2053978290139,17.947396525938,1.28605657915662,Esophagus-Mucosa,Esophagus
19.4635617859304,-10.623282793758,2.23421395180408,Esophagus-GastroesophagealJunction,Esophagus
14.617086360323,28.4679607065194,18.1776134705765,Stomach,Stomach
23.3102315733352,3.05606652061797,3.4619467785664,Colon-Sigmoid,Colon
18.024610314376,6.4115062984791,0.76291384134248,SmallIntestine-TerminalIleum,SmallIntestine
-5.10811946892616,26.9942987328699,18.3209307274848,Colon-Transverse,Colon
13.0181551985744,21.0563705438497,-2.5763047225244,Prostate,Prostate
-7.17736392737446,-0.707863186575698,-45.721620026638,Testis,Testis
-8.00991370662762,13.7078112029234,2.55018873521645,Adipose-Subcutaneous,Adipose
-7.81235275418352,-39.6873491591452,-7.68681956121154,Muscle-Skeletal,Muscle
-19.3598389160889,-4.79547539196934,13.4000557535344,Nerve-Tibial,Nerve
23.5966284786231,14.3624014817948,-7.00039463935396,Adipose-Subcutaneous,Adipose
-14.4212462823341,-40.3167215849481,-9.72421760386747,Muscle-Skeletal,Muscle
1.21093530784629,-9.44646835567547,-11.6759895214321,Artery-Tibial,Artery
-22.3496610381677,-5.37549697851579,12.0806979072518,Nerve-Tibial,Nerve
23.4766785292441,-3.00586374088833,-28.4941117146171,Heart-AtrialAppendage,Heart
24.7513252023665,-15.0678583815089,-21.4632014667725,Heart-LeftVentricle,Heart
3.39185890297866,31.2464251508469,-21.2791686403006,Thyroid,Thyroid
0.736805454205088,8.42762960243124,-16.442876508245,Lung,Lung
-9.03451150052399,-0.125023070782482,9.78937362689905,Spleen,Spleen
-2.60637769123545,0.329921035984904,-50.3670865880366,Testis,Testis
13.7904564577726,27.5284639309268,-4.64804899294407,Prostate,Prostate
-13.2474338633641,25.052956098717,-2.38920977741117,MinorSalivaryGland,MinorSalivaryGland
-7.11200056687149,-21.1828889679826,41.3797740481727,Brain-Cortex,Brain
2.87726389673904,-44.5517071719706,8.6091697087704,Brain-Cerebellum,Brain
-43.6931167072231,-8.27263861847354,-12.3695246323175,Cells-Transformedfibroblasts,Cells
22.7209718857108,-6.86453225350345,-25.2147570615399,Heart-AtrialAppendage,Heart
2.25766441728524,29.4340406695804,-23.599263967588,Thyroid,Thyroid
-18.3824212723261,-1.66783402973767,-18.2927341182454,Lung,Lung
-8.25449350312367,-1.86801674491293,-48.4706399771489,Testis,Testis
8.77173996186488,12.4761274772186,-3.13421274071874,Colon-Transverse,Colon
-8.49325719760185,10.6717843479016,-16.0435682311147,Adipose-Subcutaneous,Adipose
-20.3162607411149,-8.15872497377829,10.9711725689511,Nerve-Tibial,Nerve
-19.9731070805588,-40.0458344784368,-9.93893194279572,Muscle-Skeletal,Muscle
23.0887432535816,-27.6170246023523,10.2101275434668,WholeBlood,WholeBlood
-42.4359115057211,-5.01057235179272,-10.1875455848243,Cells-Transformedfibroblasts,Cells
26.8491113391452,-8.70655885850833,-29.1614026128068,Heart-AtrialAppendage,Heart
16.7153790448425,-20.4982062793222,-23.3890861245259,Heart-LeftVentricle,Heart
-0.508149279082368,-14.8214086311742,-18.3830901565672,Artery-Aorta,Artery
-17.59422800396,2.87272093403358,-13.7924858767473,Lung,Lung
0.362500665751491,34.1421763284977,-20.314963901304,Thyroid,Thyroid
30.8424596133121,-7.12207644018764,6.06711821085654,Esophagus-GastroesophagealJunction,Esophagus
-36.4511669070062,17.42941028876,3.54762608611654,Esophagus-Mucosa,Esophagus
30.5321682375767,-7.66627591149744,1.78150032140539,Esophagus-Muscularis,Esophagus
15.2138424546104,24.2087280422611,17.6801312714836,Stomach,Stomach
7.56654983168413,9.85488951820394,40.3563243422025,Pancreas,Pancreas
-5.21628994171658,23.4131839109306,22.6024987136067,SmallIntestine-TerminalIleum,SmallIntestine
24.7886055869384,2.36704930044936,9.41340477781003,Colon-Transverse,Colon
4.83252908732978,-4.37800099358632,6.12769905354928,Prostate,Prostate
24.8297436486184,2.01174448591726,9.31553470650906,Colon-Sigmoid,Colon
-1.9444161700093,16.2025850207778,2.60190762122755,Breast-MammaryTissue,Breast
-2.9790573649714,1.89485253491622,-45.2862415966036,Testis,Testis
-15.1289725029766,-10.3221468158245,13.2892052286438,Nerve-Tibial,Nerve
-0.826815697057784,-11.5269152452629,-5.7212514753183,Artery-Tibial,Artery
