structure,counts_observed,background_counts,number_of_genes_in_set,total_number_proteins_proteome,pvalue,fdr,bonforroni_cutoff,log_fold_change,name
c.55,4,186,162,20230,0.0651907488596865,0.186849788943709,0.000561797752808989,0.42902791533822,./generated_files/OUT/OUT
b.64,1,7,162,20230,0.0618253238648426,0.186849788943709,0.000561797752808989,1.25138282821392,./generated_files/OUT/OUT
b.4,1,9,162,20230,0.0766785475082581,0.200717374359852,0.000561797752808989,1.14223835878885,./generated_files/OUT/OUT
a.7,2,57,162,20230,0.0800141644215302,0.203464589529034,0.000561797752808989,0.641636008219663,./generated_files/OUT/OUT
c.10,5,313,162,20230,0.109978664353603,0.271322577257233,0.000561797752808989,0.299906535017744,./generated_files/OUT/OUT
a.65,1,14,162,20230,0.112797026500198,0.271322577257233,0.000561797752808989,0.950352832549936,./generated_files/OUT/OUT
a.35,1,15,162,20230,0.119850414226898,0.280702285952472,0.000561797752808989,0.920389609172492,./generated_files/OUT/OUT
g.8,1,18,162,20230,0.140677932535554,0.321034256299085,0.000561797752808989,0.841208363124868,./generated_files/OUT/OUT
g.76,1,19,162,20230,0.147511004490064,0.328211984990392,0.000561797752808989,0.817727267275345,./generated_files/OUT/OUT
d.109,1,20,162,20230,0.154290074648743,0.334922357164345,0.000561797752808989,0.795450872564193,./generated_files/OUT/OUT
c.46,1,25,162,20230,0.187390128293271,0.397088605192884,0.000561797752808989,0.698540859556136,./generated_files/OUT/OUT
b.15,1,28,162,20230,0.206628780022066,0.408665809376975,0.000561797752808989,0.649322836885954,./generated_files/OUT/OUT
f.37,1,28,162,20230,0.206628780022066,0.408665809376975,0.000561797752808989,0.649322836885954,./generated_files/OUT/OUT
d.122,1,27,162,20230,0.200266729847012,0.408665809376975,0.000561797752808989,0.665117104069186,./generated_files/OUT/OUT
c.15,1,30,162,20230,0.219202371036892,0.415085340899647,0.000561797752808989,0.619359613508511,./generated_files/OUT/OUT
a.26,3,200,162,20230,0.219005696639522,0.415085340899647,0.000561797752808989,0.272572127283855,./generated_files/OUT/OUT
a.24,1,31,162,20230,0.225414699306231,0.417956421630303,0.000561797752808989,0.605119174393901,./generated_files/OUT/OUT
g.45,1,34,162,20230,0.243758475422711,0.433890086252426,0.000561797752808989,0.565001951185919,./generated_files/OUT/OUT
a.47,1,34,162,20230,0.243758475422711,0.433890086252426,0.000561797752808989,0.565001951185919,./generated_files/OUT/OUT
a.45,1,37,162,20230,0.261670451480367,0.456640591799072,0.000561797752808989,0.528279144161179,./generated_files/OUT/OUT
c.93,1,39,162,20230,0.273376878610562,0.459066833893208,0.000561797752808989,0.505416261201674,./generated_files/OUT/OUT
b.2,1,39,162,20230,0.273376878610562,0.459066833893208,0.000561797752808989,0.505416261201674,./generated_files/OUT/OUT
g.44,4,344,162,20230,0.299516077415461,0.485402378146168,0.000561797752808989,0.161982416984606,./generated_files/OUT/OUT
d.15,3,238,162,20230,0.299967761775722,0.485402378146168,0.000561797752808989,0.197025165891324,./generated_files/OUT/OUT
a.39,3,241,162,20230,0.306472264903005,0.487071992435133,0.000561797752808989,0.191585080372968,./generated_files/OUT/OUT
d.108,1,48,162,20230,0.323814159554168,0.488465427124084,0.000561797752808989,0.415239630852587,./generated_files/OUT/OUT
g.17,1,47,162,20230,0.318386446435933,0.488465427124084,0.000561797752808989,0.424383010292456,./generated_files/OUT/OUT
a.123,1,47,162,20230,0.318386446435933,0.488465427124084,0.000561797752808989,0.424383010292456,./generated_files/OUT/OUT
c.56,1,52,162,20230,0.345098813691641,0.511896573642601,0.000561797752808989,0.380477524593375,./generated_files/OUT/OUT
c.1,2,155,162,20230,0.355064933571697,0.518045558817722,0.000561797752808989,0.207179165721863,./generated_files/OUT/OUT
a.11,1,57,162,20230,0.37077053546409,0.532235123488774,0.000561797752808989,0.340606012555682,./generated_files/OUT/OUT
g.49,1,59,162,20230,0.380756923151406,0.537894700959923,0.000561797752808989,0.32562885658603,./generated_files/OUT/OUT
a.298,2,167,162,20230,0.389156313224139,0.541170498077318,0.000561797752808989,0.174794392744572,./generated_files/OUT/OUT
a.29,1,62,162,20230,0.395441910613971,0.541451231456053,0.000561797752808989,0.30408917872992,./generated_files/OUT/OUT
b.7,2,176,162,20230,0.414201634840814,0.558544628800492,0.000561797752808989,0.151998196078005,./generated_files/OUT/OUT
b.18,1,72,162,20230,0.441937119880433,0.581467373369322,0.000561797752808989,0.239148371796905,./generated_files/OUT/OUT
a.238,1,74,162,20230,0.45080054789307,0.581467373369322,0.000561797752808989,0.227249148497198,./generated_files/OUT/OUT
d.42,2,188,162,20230,0.446785024489305,0.581467373369322,0.000561797752808989,0.123353014628475,./generated_files/OUT/OUT
b.42,1,77,162,20230,0.463834030896128,0.58973183928222,0.000561797752808989,0.209990143055692,./generated_files/OUT/OUT
c.23,1,81,162,20230,0.480735013345934,0.594046856193026,0.000561797752808989,0.187995849349524,./generated_files/OUT/OUT
a.4,5,573,162,20230,0.48725191575383,0.594046856193026,0.000561797752808989,0.0372962505968025,./generated_files/OUT/OUT
a.116,1,82,162,20230,0.48487686109768,0.594046856193026,0.000561797752808989,0.182667015844457,./generated_files/OUT/OUT
d.169,1,89,162,20230,0.512964773004349,0.616944118883609,0.000561797752808989,0.147090861583261,./generated_files/OUT/OUT
g.39,1,107,162,20230,0.578395145362924,0.660871203055,0.000561797752808989,0.0670970905429641,./generated_files/OUT/OUT
d.3,1,107,162,20230,0.578395145362924,0.660871203055,0.000561797752808989,0.0670970905429641,./generated_files/OUT/OUT
c.37,7,895,162,20230,0.579190492565056,0.660871203055,0.000561797752808989,-0.0102441270734814,./generated_files/OUT/OUT
g.50,1,107,162,20230,0.578395145362924,0.660871203055,0.000561797752808989,0.0670970905429641,./generated_files/OUT/OUT
d.58,3,380,162,20230,0.589394505668709,0.664001405120444,0.000561797752808989,-0.00618147366897401,./generated_files/OUT/OUT
c.69,1,116,162,20230,0.60775512233399,0.676127573596564,0.000561797752808989,0.0320228790012553,./generated_files/OUT/OUT
b.47,1,130,162,20230,0.649437510937924,0.713579487326855,0.000561797752808989,-0.017462484078663,./generated_files/OUT/OUT
b.29,1,236,162,20230,0.850638237353651,0.907186540560697,0.000561797752808989,-0.276431134741933,./generated_files/OUT/OUT
b.55,2,425,162,20230,0.856221004574141,0.907186540560697,0.000561797752808989,-0.230878066158157,./generated_files/OUT/OUT
a.118,2,405,162,20230,0.837078546793006,0.907186540560697,0.000561797752808989,-0.209944159322514,./generated_files/OUT/OUT
b.34,1,251,162,20230,0.867672977333784,0.908504646855374,0.000561797752808989,-0.303192853252864,./generated_files/OUT/OUT
b.1,7,1255,162,20230,0.880361882910167,0.911072181151219,0.000561797752808989,-0.157064817574626,./generated_files/OUT/OUT
f.13,3,811,162,20230,0.959333491438054,0.977068108711664,0.000561797752808989,-0.33541873126332,./generated_files/OUT/OUT
No-Fold,44,6844,162,20230,0.97111765600043,0.977068108711664,0.000561797752808989,-0.0953764561547016,./generated_files/OUT/OUT
g.37,3,903,162,20230,0.977068108711664,0.977068108711664,0.000561797752808989,-0.38208562736567,./generated_files/OUT/OUT
