V1,V2,V3,subtissue,tissue
-3.32323045594661,-14.6448894898235,5.78170149733218,GSM1010940,SmallIntestine
-13.3356758992511,-8.25942319955632,1.76448920651548,GSM1010948,Ovary
-0.811292255206457,-10.716206333385,12.0908984491378,GSM1010956,Esophagus
10.5935907254853,-9.15302219090498,2.78662679487841,GSM1010976,Spleen
4.56667781389712,17.4816698687622,-4.42469133459739,GSM1098330,Adipose
0.122827917406558,-10.9861074365903,12.8929670843743,GSM1120303,Esophagus
5.37236579860276,-15.1874260292302,8.96681723369117,GSM1120313,SmallIntestine
-10.1471638972738,-4.17275740227218,2.13233869100054,GSM1120314,SmallIntestine
10.7619227573904,-8.07298623250057,3.49061144856283,GSM1120316,Spleen
10.9140153222594,-7.79177694390005,3.50509568112825,GSM1120317,Spleen
2.35029422102257,-34.6730294927139,8.84229477343531,GSM1128650,Adipose
12.201384778508,-16.2355934962638,2.89506903593447,GSM1131539,Colon
12.1977208755802,-16.1766071001281,3.01284963786957,GSM1131540,Colon
-25.4625039180658,1.47520786308556,14.8737334214973,GSM1154038,Prostate
19.8698156506906,3.68178344356918,-13.0751506233082,GSM1156943,Brain
20.329473496255,4.3632088837795,-13.0617316739273,GSM1157621,Brain
20.0715038970226,4.04215933826093,-12.5514034482772,GSM1157685,Brain
19.8033559443903,4.38575139650156,-12.8006903520236,GSM1157698,Brain
19.5631927021063,4.11474920248903,-13.3239321970073,GSM1157990,Brain
19.7708180919467,3.90487039416201,-13.4269455845204,GSM1158003,Brain
18.8627093937271,3.77062398543994,-12.5976066721541,GSM1158299,Brain
-16.7737208008926,5.70212569482533,-3.09810354329193,GSM1173237,Esophagus
0.451602988400369,7.93574374984133,-9.79539792766422,GSM1173238,Esophagus
5.66340923934011,-14.0132779741586,8.48582532033872,GSM1177215,Prostate
9.82674920317844,-23.8334211097207,-0.305282383172334,GSM1177219,Prostate
-5.10949843547601,-15.2533721867909,-15.6957854654111,GSM1185638,Thyroid
-5.17684326539373,-15.1699103717118,-16.2470084470985,GSM1185639,Thyroid
-4.54615316598347,-15.3511190475468,-14.1204195025803,GSM1185640,Thyroid
-5.07736242212235,-15.2489655784891,-15.4593209550645,GSM1185641,Thyroid
-4.25889415660605,-15.5079548504088,-13.9300520856372,GSM1185642,Thyroid
11.1570759262915,-23.4986366505109,0.0896356159580895,GSM1185643,Thyroid
-2.03671286225711,-15.6185556198866,-14.124709762881,GSM1185644,Thyroid
-4.15842322068842,-15.6850681426223,-13.795157152039,GSM1185645,Thyroid
-5.9279241720598,-14.199417793042,-14.1452017557277,GSM1185647,Thyroid
8.36068685191377,-23.7502448450102,0.739095969356524,GSM1185648,Thyroid
6.08698324083809,-12.7122848658598,8.68300036224738,GSM1196045,Ovary
-11.4741759013877,6.7268013579416,31.3099110583179,GSM1198467,Kidney
-14.7616866990732,3.26184570886148,21.7221210841301,GSM1220263,Kidney
-15.0797082340031,2.9113558934788,21.5432954753706,GSM1220267,Kidney
15.7297504634189,-18.6598506186101,-3.6401523081461,GSM1228203,Colon
5.68857147324899,-13.9067060466284,8.55194470180329,GSM1234531,Prostate
5.28533716453164,5.92218693045133,-17.418193667513,GSM1266740,Brain
1.81772692376587,1.32765248348226,-12.0923453026736,GSM1267267,Lung
-5.32877819253914,21.353129638912,-5.51589220627789,GSM1281758,Heart
5.66713346117186,11.3078835089203,-3.15364461416381,GSM1281764,Heart
-7.38907586530263,16.3365392523795,7.84596314654875,GSM1281784,Heart
6.0179177755466,15.6452432296387,-5.52533252548259,GSM1281785,Heart
0.52000826934051,13.1234044676673,5.01906362003104,GSM1281799,Heart
-9.87467841864222,16.30103677104,6.80867751702863,GSM1281800,Heart
2.01687726179503,20.0322319996481,-0.599323872270461,GSM1281801,Heart
-9.91464810598143,16.9239722880273,7.94900907712327,GSM1281835,Heart
-9.68623104094838,17.0455794920414,7.34172687585266,GSM1281837,Heart
-8.67007328042369,15.5754780124447,3.23988310714409,GSM1281848,Heart
-9.47317058888,11.311994572034,3.03215744659187,GSM1281862,Heart
-6.93102794270985,19.2235577400902,4.45636620308162,GSM1281879,Heart
-6.37820875996059,21.3506884507501,0.318788428268908,GSM1281880,Heart
-3.66150016010392,15.0677637938822,-6.76850288803659,GSM1281881,Heart
-1.45329320028285,10.728840052244,-2.59141701731221,GSM1281883,Heart
-9.33641288887481,15.8422884812367,-9.59166557834237,GSM1281884,Heart
-15.4386203531686,18.407473700419,3.96074223547821,GSM1281885,Heart
-6.07733522580483,21.0061656594492,-5.81667420077496,GSM1281886,Heart
-6.90027935215564,15.652843633662,7.86392551610893,GSM1281888,Heart
-23.7283000817202,-2.70345969115901,12.9240721632391,GSM1293745,Prostate
-12.8269841717781,7.59180416781081,11.1254652799257,GSM1297632,Adipose
-12.500161352359,7.26028879597521,10.0462742856894,GSM1297638,Adipose
-12.1627229505183,7.97431284623693,9.12850890929196,GSM1297639,Adipose
-12.616236229015,7.48860574042295,10.4519445892673,GSM1297643,Adipose
-12.7369185525109,7.87265650515611,10.9055122699467,GSM1297645,Adipose
-2.2101308556747,21.0788072536307,7.72607846800869,GSM1297660,Adipose
-2.26395034489333,7.46048229772679,26.9967781467523,GSM1297674,Adipose
4.34671740994278,15.0453955375642,18.2722295053263,GSM1306817,Colon
-26.7084858621029,-1.46406711530552,15.5116294313304,GSM1328163,Prostate
15.5979865109423,-5.96441294075394,-1.0345128651499,GSM1335489,Spleen
23.4712136571736,4.55491198196226,-1.59578841129908,GSM1335689,WholeBlood
