V1,V2,V3,subtissue,tissue
0.0243963512019898,-13.829751628084,-12.1535947949013,GSM1010940,SmallIntestine
5.68989287390915,1.64500605321421,-12.119243529165,GSM1010948,Ovary
13.3993197618464,-5.1842952378536,-10.8919779534305,GSM1010956,Esophagus
12.5047342941899,-11.4778350174875,-10.16574392244,GSM1010976,Spleen
3.02351790516367,-12.4688436898946,16.9090270270582,GSM1098330,Adipose
13.3306374993783,-2.83590091983896,-11.6716257222189,GSM1120303,Esophagus
5.33052626660208,-15.0969869431573,-16.1401890834399,GSM1120313,SmallIntestine
-9.28189341738315,13.2522691054667,-4.11462517662657,GSM1120314,SmallIntestine
12.4990030801795,-10.7038404082756,-11.0590195189079,GSM1120316,Spleen
12.540193468058,-10.721346173539,-11.0577561743895,GSM1120317,Spleen
7.15243056467971,-4.80357672216807,-41.3403162815272,GSM1128650,Adipose
-14.3117288076985,-11.1894914237657,0.310361794797608,GSM1131539,Colon
-13.7484443538413,-10.4001362423422,0.710001671902105,GSM1131540,Colon
0.478779463929795,9.0654585224579,-16.3916225964991,GSM1154038,Prostate
5.3321734205116,-31.816569484898,7.03809198263583,GSM1156943,Brain
6.09177666981384,-32.2392052091984,7.05643163013541,GSM1157621,Brain
5.9201321863484,-32.1029712899635,6.71229562175195,GSM1157685,Brain
6.11734187800846,-31.8798063372374,6.99633172340593,GSM1157698,Brain
5.37946590780681,-32.1940018430366,7.32624647167006,GSM1157990,Brain
5.52869805949124,-32.0478492569519,7.5533669127964,GSM1158003,Brain
5.64699197806694,-31.6662841840008,7.46727120887437,GSM1158299,Brain
-4.50610042450398,-10.7032971935298,11.9349282172265,GSM1173237,Esophagus
-11.4721291888021,-9.13396675930956,10.0141726956859,GSM1173238,Esophagus
8.82549852563191,-4.88557216317022,-21.6131674993713,GSM1177215,Prostate
3.36550947764121,-9.84501691672284,-8.07428982744455,GSM1177219,Prostate
5.03159654027592,-5.60223673634252,-11.4145719929317,GSM1185638,Thyroid
4.8700702672843,-4.83605593832757,-10.1509424436827,GSM1185639,Thyroid
6.01007401010855,-10.1337633838792,-11.6616444891236,GSM1185640,Thyroid
4.24439422654442,-5.78666597381859,-11.5362692750616,GSM1185641,Thyroid
5.91220745811331,-10.092580549622,-11.5693267839684,GSM1185642,Thyroid
0.885162535857103,-10.3151424148371,-9.31177155877145,GSM1185643,Thyroid
2.72705439831181,-6.57958159897035,-11.2321889467907,GSM1185644,Thyroid
2.3721900796901,-6.95901379169152,-11.3808598034147,GSM1185645,Thyroid
2.80846071154276,-5.78308447617369,-10.7700304841949,GSM1185647,Thyroid
2.03854738079239,-7.39519002655223,-11.1264261501833,GSM1185648,Thyroid
2.88349310186978,-13.2811006174685,-10.6940669473602,GSM1196045,Ovary
7.89263145665082,-17.1058082604084,-3.74566750332464,GSM1198467,Kidney
-2.98071220172403,13.0570076462757,-11.9852889242087,GSM1220263,Kidney
-2.61649485084523,12.6197593909499,-11.9124443452046,GSM1220267,Kidney
-0.522577288302069,-11.2830242588005,-15.8034295543652,GSM1228203,Colon
8.85051370898734,-4.96916640060767,-21.5604565291274,GSM1234531,Prostate
-5.94584921075948,5.22252481534177,16.7663980607561,GSM1266740,Brain
-4.65595300572956,-11.210305674011,14.9425985825065,GSM1267267,Lung
14.9611177353303,5.72218658093499,10.5009631361063,GSM1281758,Heart
9.57642199504028,-13.9939098000416,7.36859886318564,GSM1281764,Heart
-4.31005868338242,-5.64184419554181,18.8692741728171,GSM1281784,Heart
5.81193763125938,-2.07342859933309,19.5206407103969,GSM1281785,Heart
-1.38589765614823,7.69529932094053,18.4438398034634,GSM1281799,Heart
-9.37961630287244,-6.47696701457624,13.1311272003941,GSM1281800,Heart
10.5973157438258,-10.5492526093683,3.54363075146517,GSM1281801,Heart
-6.22884418939341,-5.28308448015621,18.8413292405568,GSM1281835,Heart
-6.03406275947445,-5.44598440772563,18.5980773539068,GSM1281837,Heart
-5.55368336512806,-0.972608624755454,16.7498700247398,GSM1281848,Heart
-5.89749302715539,-5.66549976438306,18.2627445754865,GSM1281862,Heart
9.35916134997828,-13.5286954620159,7.3819934205345,GSM1281879,Heart
6.94775792324757,3.61950890440835,13.8410097334036,GSM1281880,Heart
-1.80095182785218,1.75142329448418,22.6654764574846,GSM1281881,Heart
2.60126491506001,5.10615127267919,12.2305151279086,GSM1281883,Heart
10.0459485197643,2.63242541707916,13.1719690688118,GSM1281884,Heart
2.44257701848697,-8.47850455630458,10.3695185914962,GSM1281885,Heart
9.05121524467424,1.79259080204486,13.6476269830357,GSM1281886,Heart
-5.57587269126788,-1.90441436297867,16.6996509158445,GSM1281888,Heart
19.2089504465462,-8.00222965012791,-6.08863792801745,GSM1293745,Prostate
6.05114580210805,23.697661822162,-1.2604407228019,GSM1297632,Adipose
5.21439389291142,24.2378784461567,-1.84083011282705,GSM1297638,Adipose
15.3771137720146,25.5605913478389,6.00707659172362,GSM1297639,Adipose
5.34871914609085,24.1639516749859,-1.70194224400651,GSM1297643,Adipose
4.60591505907575,24.9546926934998,-1.84139779832245,GSM1297645,Adipose
19.3655987949895,12.4132741019361,5.91822256502196,GSM1297660,Adipose
5.44029905270357,24.2459577903938,-1.62458588580115,GSM1297674,Adipose
-5.47021917208293,5.10393484551472,3.3224235839778,GSM1306817,Colon
-1.63397988393068,14.2649108514534,-14.5330930137519,GSM1328163,Prostate
15.4390001119898,-9.67867655288746,-6.5854522809307,GSM1335489,Spleen
6.77421595030192,-16.1675087384035,6.97468966599459,GSM1335689,WholeBlood
